UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_002,138.29,11.546,8.272,-79.203,0.00101164,383.262,1.7,1.96,9.4,0.461,0.0,0.0,63.953,2.95,HAPS
UE_003,222.19,11.227,9.776,-77.299,0.00100969,440.947,1.78,4.93,9.4,0.7406,0.0,0.0,69.215,3.39,HAPS
UE_004,156.04,15.591,11.461,-76.543,0.00101601,507.883,1.56,4.34,9.4,0.5201,0.0,0.0,75.113,3.91,HAPS
UE_005,33.44,33.594,30.28,-67.857,1.952e-05,1307.82,0.25,0.49,9.4,0.1115,0.0,0.0,100.0,10.06,HAPS
UE_006,131.58,9.319,6.746,-79.834,0.00101582,327.322,0.99,0.31,9.4,0.4386,0.0,0.0,58.612,2.52,HAPS
UE_007,105.77,18.482,16.454,-75.097,0.00011219,714.743,1.45,0.61,9.4,0.3526,0.0,0.0,92.587,5.5,HAPS
UE_008,36.37,29.314,24.998,-70.97,1.473e-05,1080.131,0.97,1.92,9.4,0.1212,0.0,0.0,100.0,8.31,HAPS
UE_009,219.66,-44.593,-44.85,-106.187,0.020005,0.006,1.97,46.91,9.4,0.7322,33.07,48.18,0.0,0.0,HAPS
UE_010,159.86,12.922,10.111,-79.295,0.00100157,454.094,1.77,0.26,9.4,0.5329,0.0,0.0,70.389,3.49,HAPS
UE_011,115.22,16.024,14.181,-77.424,0.00011514,619.433,0.91,0.27,9.4,0.3841,0.0,0.0,84.633,4.76,HAPS
UE_012,205.54,12.657,9.816,-77.1,0.0010001,442.534,1.95,2.02,9.4,0.6851,0.0,0.0,69.358,3.4,HAPS
UE_013,146.5,13.384,11.617,-79.976,0.00101386,514.166,1.69,5.3,9.4,0.4883,0.0,0.0,75.658,3.96,HAPS
UE_014,165.7,8.141,5.651,-80.564,0.02001551,289.185,1.32,0.35,9.4,0.5523,0.0,0.0,54.778,2.22,HAPS
UE_015,163.43,9.835,5.961,-80.126,0.02000336,299.785,1.54,2.82,9.4,0.5448,0.0,0.0,55.863,2.31,HAPS
UE_016,150.91,11.394,9.494,-78.836,0.00100494,429.989,1.56,2.15,9.4,0.503,0.0,0.0,68.231,3.31,HAPS
UE_017,30.62,33.679,28.174,-67.881,1.286e-05,1216.988,0.52,1.42,9.4,0.1021,0.0,0.0,100.0,9.36,HAPS
UE_018,161.02,8.376,6.525,-79.599,0.00101433,319.463,1.1,0.47,9.4,0.5367,0.0,0.0,57.836,2.46,HAPS
UE_019,169.08,12.26,9.181,-78.776,0.00100221,417.871,1.5,1.76,9.4,0.5636,0.0,0.0,67.134,3.21,HAPS
UE_000,183.17,-10.97,-14.812,-89.835,0.02001364,6.093,1.23,44.49,9.4,0.6106,22.8,25.0,0.0,0.05,HAPS
UE_001,94.59,10.759,10.393,-80.458,0.00100742,465.23,1.4,1.59,9.4,0.3153,12.03,5.71,71.377,3.58,HAPS
UE_002,138.74,10.45,6.566,-79.581,0.00100918,320.94,1.49,3.77,9.4,0.4625,0.0,0.0,57.983,2.47,HAPS
UE_003,222.09,13.713,12.327,-78.564,0.00010102,543.014,1.64,2.69,9.4,0.7403,0.0,0.0,78.145,4.18,HAPS
UE_004,155.57,14.41,11.631,-77.746,0.00100905,514.739,1.57,4.7,9.4,0.5186,0.0,0.0,75.708,3.96,HAPS
UE_005,33.09,32.41,28.091,-68.772,2.546e-05,1213.416,0.37,5.28,9.4,0.1103,0.0,0.0,100.0,9.33,HAPS
UE_006,130.97,11.542,8.528,-79.086,0.00100699,392.9,1.52,0.4,9.4,0.4366,0.0,0.0,64.847,3.02,HAPS
UE_007,106.08,16.174,13.045,-76.066,0.00010686,572.412,0.74,0.94,9.4,0.3536,0.0,0.0,80.656,4.4,HAPS
UE_008,36.44,29.957,24.686,-69.89,1.029e-05,1066.683,0.93,0.88,9.4,0.1215,0.0,0.0,100.0,8.21,HAPS
UE_009,219.46,-39.68,-41.07,-105.2,0.02000278,0.015,2.03,39.85,9.4,0.7315,33.07,48.13,0.0,0.0,HAPS
UE_010,160.31,13.86,11.307,-77.82,0.00102217,501.699,1.66,1.57,9.4,0.5344,0.0,0.0,74.576,3.86,HAPS
UE_011,114.7,13.245,8.081,-77.43,0.00100501,376.092,0.84,0.59,9.4,0.3823,0.0,0.0,63.283,2.89,HAPS
UE_012,205.66,11.734,9.712,-78.947,0.00100725,438.472,2.03,0.43,9.4,0.6855,0.0,0.0,68.994,3.37,HAPS
UE_013,145.88,9.2,6.885,-79.749,0.00100065,332.271,1.27,2.96,9.4,0.4863,0.0,0.0,59.096,2.56,HAPS
UE_014,166.06,12.072,7.04,-79.076,0.00100789,337.86,1.69,3.63,9.4,0.5535,0.0,0.0,59.64,2.6,HAPS
UE_015,163.9,16.134,14.124,-76.827,0.00010082,617.048,1.35,2.1,9.4,0.5463,0.0,0.0,84.433,4.75,HAPS
UE_016,151.53,10.028,8.435,-81.291,0.00100523,389.393,1.34,5.2,9.4,0.5051,0.0,0.0,64.522,3.0,HAPS
UE_017,30.94,40.059,38.21,-65.258,1.19e-05,1650.133,0.5,7.43,9.4,0.1031,0.0,0.0,100.0,12.69,HAPS
UE_018,161.39,2.771,0.751,-84.261,0.02000567,146.92,1.69,11.5,9.4,0.538,0.0,0.0,37.629,1.13,HAPS
UE_019,169.41,13.389,11.716,-78.671,0.00100305,518.162,1.84,0.39,9.4,0.5647,0.0,0.0,76.004,3.99,HAPS
UE_000,182.86,-3.98,-6.507,-86.277,0.02000022,37.833,1.55,47.3,9.4,0.6095,22.8,24.96,12.225,0.29,HAPS
UE_001,94.01,16.505,14.47,-77.046,0.00011222,631.472,0.83,1.2,9.4,0.3134,12.03,5.68,85.645,4.86,HAPS
UE_002,139.19,19.657,16.309,-75.486,0.00010209,708.657,1.67,1.64,9.4,0.464,0.0,0.0,92.083,5.45,HAPS
UE_003,221.98,14.536,13.058,-77.327,0.00011145,572.956,1.84,2.08,9.4,0.7399,0.0,0.0,80.702,4.41,HAPS
UE_004,155.09,9.12,6.115,-81.364,0.00101517,305.134,1.58,0.55,9.4,0.517,0.0,0.0,56.404,2.35,HAPS
UE_005,32.75,26.522,22.438,-71.551,1.816e-05,970.034,0.49,5.03,9.4,0.1092,0.0,0.0,100.0,7.46,HAPS
UE_006,130.36,12.611,11.541,-77.973,0.00100875,511.107,1.66,7.67,9.4,0.4345,0.0,0.0,75.393,3.93,HAPS
UE_007,106.38,22.767,19.952,-71.851,0.00010681,863.501,0.98,0.47,9.4,0.3546,0.0,0.0,100.0,6.64,HAPS
UE_008,36.52,25.084,22.694,-74.008,1.898e-05,981.055,0.84,0.34,9.4,0.1217,0.0,0.0,100.0,7.55,HAPS
UE_009,219.25,-43.423,-43.626,-107.976,0.02001004,0.008,1.92,48.0,9.4,0.7308,33.07,48.09,0.0,0.0,HAPS
UE_010,160.76,12.956,7.785,-78.503,0.00101186,365.09,1.73,1.49,9.4,0.5359,0.0,0.0,62.248,2.81,HAPS
UE_011,114.18,12.715,7.833,-77.08,0.00100505,366.845,1.42,1.05,9.4,0.3806,0.0,0.0,62.414,2.82,HAPS
UE_012,205.77,12.627,11.398,-78.435,0.00100138,505.339,2.16,2.14,9.4,0.6859,0.0,0.0,74.892,3.89,HAPS
UE_013,145.25,10.693,6.137,-80.484,0.00100931,305.879,1.38,4.09,9.4,0.4842,0.0,0.0,56.479,2.35,HAPS
UE_014,166.41,12.825,8.576,-78.25,0.00100642,394.736,1.31,0.15,9.4,0.5547,0.0,0.0,65.016,3.04,HAPS
UE_015,164.37,1.683,-2.572,-84.288,0.02000708,82.571,1.85,37.55,9.4,0.5479,0.0,0.0,25.998,0.64,HAPS
UE_016,152.16,16.786,13.651,-77.807,0.00010578,597.438,1.64,0.16,9.4,0.5072,0.0,0.0,82.778,4.6,HAPS
UE_017,31.28,27.276,22.5,-71.229,1.378e-05,972.732,0.47,1.77,9.4,0.1043,0.0,0.0,100.0,7.48,HAPS
UE_018,161.76,12.032,12.149,-78.79,0.00011318,535.749,1.38,5.02,9.4,0.5392,0.0,0.0,77.521,4.12,HAPS
UE_019,169.74,6.031,2.958,-83.382,0.02001999,204.541,1.55,41.05,9.4,0.5658,0.0,0.0,45.353,1.57,HAPS
UE_000,182.55,-20.308,-21.83,-94.61,0.0200149,1.227,1.5,22.95,9.4,0.6085,22.8,24.91,0.0,0.01,HAPS
UE_001,93.44,18.06,14.701,-76.206,0.00010742,641.122,0.71,3.21,9.4,0.3115,12.03,5.64,86.454,4.93,HAPS
UE_002,139.63,8.377,3.201,-81.033,0.02000087,211.57,1.29,41.71,9.4,0.4654,0.0,0.0,46.203,1.63,HAPS
UE_003,221.86,11.759,9.022,-79.607,0.00100532,411.761,1.63,2.93,9.4,0.7395,0.0,0.0,66.578,3.17,HAPS
UE_004,154.61,-19.246,-23.827,-94.68,0.02000497,0.775,1.43,9.74,9.4,0.5154,36.74,38.79,0.0,0.01,HAPS
UE_005,32.42,29.497,25.927,-71.864,2.545e-05,1120.157,0.27,1.58,9.4,0.1081,0.0,0.0,100.0,8.62,HAPS
UE_006,129.75,20.277,18.781,-74.879,0.00011459,813.542,1.06,0.1,9.4,0.4325,0.0,0.0,100.0,6.26,HAPS
UE_007,106.69,10.685,8.088,-79.132,0.00100168,376.353,1.37,2.09,9.4,0.3556,0.0,0.0,63.308,2.9,HAPS
UE_008,36.63,26.769,23.062,-72.704,1.076e-05,996.862,0.32,1.24,9.4,0.1221,0.0,0.0,100.0,7.67,HAPS
UE_009,219.04,-38.189,-40.1,-106.499,0.0200023,0.018,1.48,6.37,9.4,0.7301,33.07,48.04,0.0,0.0,HAPS
UE_010,161.2,17.061,14.559,-75.833,0.00010426,635.195,1.22,3.34,9.4,0.5373,0.0,0.0,85.957,4.89,HAPS
UE_011,113.65,12.756,9.46,-76.899,0.00100305,428.641,0.81,0.98,9.4,0.3788,0.0,0.0,68.109,3.3,HAPS
UE_012,205.88,11.133,8.29,-79.785,0.00101099,383.919,2.13,0.71,9.4,0.6863,0.0,0.0,64.014,2.95,HAPS
UE_013,144.63,20.049,18.258,-74.864,0.0001188,791.252,1.25,5.04,9.4,0.4821,0.0,0.0,98.903,6.09,HAPS
UE_014,166.77,10.979,6.389,-79.158,0.00100135,314.685,1.67,0.93,9.4,0.5559,0.0,0.0,57.362,2.42,HAPS
UE_015,164.84,15.749,13.217,-77.112,0.00011739,579.495,1.41,3.64,9.4,0.5495,0.0,0.0,81.258,4.46,HAPS
UE_016,152.78,15.938,12.447,-77.536,0.00010288,547.907,1.36,5.23,9.4,0.5093,0.0,0.0,78.564,4.21,HAPS
UE_017,31.62,30.444,27.192,-69.417,1.225e-05,1174.655,0.59,0.1,9.4,0.1054,0.0,0.0,100.0,9.04,HAPS
UE_018,162.13,9.241,7.426,-80.532,0.00100003,351.875,1.11,0.49,9.4,0.5404,0.0,0.0,60.991,2.71,HAPS
UE_019,170.07,6.663,3.188,-81.751,0.02001245,211.191,1.16,19.06,9.4,0.5669,0.0,0.0,46.157,1.62,HAPS
UE_000,182.23,9.201,5.798,-81.293,0.02000862,294.197,1.78,3.3,9.4,0.6074,0.0,0.0,55.293,2.26,HAPS
UE_001,92.86,12.009,6.898,-78.023,0.0010071,332.738,0.93,2.18,9.4,0.3095,12.03,5.61,59.142,2.56,HAPS
UE_002,140.07,7.63,4.765,-81.932,0.02001451,259.798,1.01,35.3,9.4,0.4669,0.0,0.0,51.677,2.0,HAPS
UE_003,221.74,12.102,10.271,-79.692,0.00101625,460.378,1.76,1.52,9.4,0.7391,0.0,0.0,70.947,3.54,HAPS
UE_004,154.12,-33.18,-36.292,-100.674,0.0200006,0.044,1.42,6.2,9.4,0.5137,36.74,38.66,0.0,0.0,HAPS
UE_005,32.11,26.805,20.483,-71.983,1.848e-05,886.237,0.6,0.58,9.4,0.107,0.0,0.0,100.0,6.82,HAPS
UE_006,129.14,17.525,15.609,-78.133,0.00010305,679.169,1.24,0.97,9.4,0.4305,0.0,0.0,89.632,5.22,HAPS
UE_007,106.99,13.443,11.556,-76.158,0.00101474,511.726,0.78,2.91,9.4,0.3566,0.0,0.0,75.447,3.94,HAPS
UE_008,36.75,30.59,27.174,-70.713,2.323e-05,1173.878,0.82,0.42,9.4,0.1225,0.0,0.0,100.0,9.03,HAPS
UE_009,218.83,-39.104,-39.744,-103.447,0.02001615,0.02,1.82,37.96,9.4,0.7294,33.07,48.0,0.0,0.0,HAPS
UE_010,161.64,15.489,13.788,-77.987,0.00010057,603.131,1.86,1.82,9.4,0.5388,0.0,0.0,83.259,4.64,HAPS
UE_011,113.12,19.039,13.092,-73.603,0.00011097,574.376,1.0,1.7,9.4,0.3771,0.0,0.0,80.823,4.42,HAPS
UE_012,205.99,11.39,9.343,-78.397,0.00100289,424.131,2.06,2.94,9.4,0.6866,0.0,0.0,67.702,3.26,HAPS
UE_013,144.0,12.485,7.978,-80.342,0.00100729,372.244,1.29,0.61,9.4,0.48,0.0,0.0,62.922,2.86,HAPS
UE_014,167.12,9.571,6.452,-80.542,0.00100432,316.908,1.22,2.75,9.4,0.5571,0.0,0.0,57.583,2.44,HAPS
UE_015,165.31,17.611,15.791,-76.615,0.00010836,686.805,1.73,0.68,9.4,0.551,0.0,0.0,90.268,5.28,HAPS
UE_016,153.41,8.276,4.55,-81.272,0.02001134,252.885,1.38,27.09,9.4,0.5114,0.0,0.0,50.925,1.95,HAPS
UE_017,31.96,33.676,28.907,-66.474,1.658e-05,1248.588,0.77,3.35,9.4,0.1065,0.0,0.0,100.0,9.6,HAPS
UE_018,162.5,7.948,5.42,-81.965,0.02000083,281.383,1.82,3.75,9.4,0.5417,0.0,0.0,53.969,2.16,HAPS
UE_019,170.39,3.029,1.057,-83.391,0.02000699,154.206,1.17,30.77,9.4,0.568,0.0,0.0,38.699,1.19,HAPS
UE_000,181.9,11.247,7.411,-80.031,0.00100952,351.345,1.61,2.32,9.4,0.6063,0.0,0.0,60.94,2.7,HAPS
UE_001,92.27,3.853,-0.224,-83.578,0.02001026,125.227,0.85,12.16,9.4,0.3076,12.03,5.57,34.216,0.96,HAPS
UE_002,140.51,7.742,4.1,-80.798,0.02001788,238.675,1.2,9.83,9.4,0.4684,0.0,0.0,49.348,1.84,HAPS
UE_003,221.62,15.065,11.34,-79.392,0.00100851,503.016,2.15,2.4,9.4,0.7387,0.0,0.0,74.69,3.87,HAPS
UE_004,153.63,-22.901,-24.911,-96.756,0.0200018,0.604,1.41,5.25,9.4,0.5121,36.74,38.54,0.0,0.0,HAPS
UE_005,31.8,29.664,26.011,-70.394,1.114e-05,1123.772,0.86,2.86,9.4,0.106,0.0,0.0,100.0,8.64,HAPS
UE_006,128.54,12.785,10.051,-78.007,0.00100043,451.73,1.47,0.1,9.4,0.4285,0.0,0.0,70.179,3.47,HAPS
UE_007,107.28,17.419,14.235,-76.052,0.00010964,621.668,0.86,1.53,9.4,0.3576,0.0,0.0,84.821,4.78,HAPS
UE_008,36.88,27.699,22.596,-72.781,1.897e-05,976.844,0.79,2.96,9.4,0.1229,0.0,0.0,100.0,7.51,HAPS
UE_009,218.6,-38.944,-41.472,-105.331,0.02000971,0.013,1.64,24.57,9.4,0.7287,33.07,47.95,0.0,0.0,HAPS
UE_010,162.08,16.491,13.784,-76.446,0.00010852,602.941,1.81,3.81,9.4,0.5403,0.0,0.0,83.243,4.64,HAPS
UE_011,112.58,21.238,17.574,-75.683,0.0001051,762.172,0.86,0.25,9.4,0.3753,0.0,0.0,96.508,5.86,HAPS
UE_012,206.09,5.772,3.912,-81.159,0.02000555,232.874,2.13,29.76,9.4,0.687,0.0,0.0,48.691,1.79,HAPS
UE_013,143.37,11.182,7.85,-78.388,0.00100356,367.51,1.25,1.27,9.4,0.4779,0.0,0.0,62.477,2.83,HAPS
UE_014,167.47,15.68,10.796,-77.948,0.00100127,481.217,1.13,5.32,9.4,0.5582,0.0,0.0,72.785,3.7,HAPS
UE_015,165.77,15.655,12.424,-76.386,0.00011673,546.982,1.66,3.32,9.4,0.5526,0.0,0.0,78.485,4.21,HAPS
UE_016,154.04,10.257,7.002,-79.576,0.00100475,336.489,1.11,1.73,9.4,0.5135,0.0,0.0,59.507,2.59,HAPS
UE_017,32.31,31.327,27.107,-69.677,1.075e-05,1170.982,0.44,1.39,9.4,0.1077,0.0,0.0,100.0,9.01,HAPS
UE_018,162.87,6.274,4.946,-83.011,0.02001283,265.679,1.42,7.87,9.4,0.5429,0.0,0.0,52.31,2.04,HAPS
UE_019,170.71,10.857,7.992,-79.053,0.00100143,372.756,1.9,2.86,9.4,0.569,0.0,0.0,62.97,2.87,HAPS
UE_000,181.57,8.669,5.989,-81.932,0.02000605,300.776,1.53,2.71,9.4,0.6052,0.0,0.0,55.963,2.31,HAPS
UE_001,91.69,10.697,7.411,-80.596,0.00101789,351.338,1.34,1.26,9.4,0.3056,12.03,5.54,60.94,2.7,HAPS
UE_002,140.95,10.696,6.861,-80.262,0.00101471,331.429,1.04,1.4,9.4,0.4698,0.0,0.0,59.014,2.55,HAPS
UE_003,221.49,10.261,10.032,-80.082,0.00101635,450.973,1.93,0.1,9.4,0.7383,0.0,0.0,70.111,3.47,HAPS
UE_004,153.13,-34.329,-36.577,-103.098,0.02000028,0.041,1.38,48.85,9.4,0.5104,36.74,38.42,0.0,0.0,HAPS
UE_005,31.51,27.605,22.549,-70.438,1.818e-05,974.808,0.42,1.44,9.4,0.105,0.0,0.0,100.0,7.5,HAPS
UE_006,127.93,14.499,10.985,-77.428,0.00100076,488.759,1.48,3.87,9.4,0.4264,0.0,0.0,73.446,3.76,HAPS
UE_007,107.58,18.928,15.303,-74.407,0.00010441,666.326,1.05,0.9,9.4,0.3586,0.0,0.0,88.562,5.13,HAPS
UE_008,37.04,31.451,27.279,-69.047,2.154e-05,1178.39,0.43,0.22,9.4,0.1235,0.0,0.0,100.0,9.06,HAPS
UE_009,218.38,-35.65,-38.359,-103.414,0.02000073,0.027,1.56,35.86,9.4,0.7279,33.07,47.9,0.0,0.0,HAPS
UE_010,162.52,9.148,6.147,-80.364,0.00100225,306.246,1.13,3.61,9.4,0.5417,0.0,0.0,56.516,2.36,HAPS
UE_011,112.04,18.625,14.23,-75.562,0.00010397,621.465,0.84,1.61,9.4,0.3735,0.0,0.0,84.804,4.78,HAPS
UE_012,206.18,7.777,5.279,-82.016,0.02000953,276.677,1.84,2.8,9.4,0.6873,0.0,0.0,53.476,2.13,HAPS
UE_013,142.73,10.275,6.133,-79.505,0.00100709,305.75,1.66,0.55,9.4,0.4758,0.0,0.0,56.466,2.35,HAPS
UE_014,167.81,16.943,13.216,-76.726,0.00010102,579.465,1.86,0.36,9.4,0.5594,0.0,0.0,81.255,4.46,HAPS
UE_015,166.23,10.159,8.532,-79.535,0.00100048,393.055,1.75,2.16,9.4,0.5541,0.0,0.0,64.861,3.02,HAPS
UE_016,154.68,16.748,13.39,-77.023,0.00011005,586.635,1.41,2.5,9.4,0.5156,0.0,0.0,81.864,4.51,HAPS
UE_017,32.67,28.811,24.981,-70.826,1.273e-05,1079.387,0.3,1.18,9.4,0.1089,0.0,0.0,100.0,8.3,HAPS
UE_018,163.23,3.962,4.389,-83.799,0.02001226,247.768,1.59,28.82,9.4,0.5441,0.0,0.0,50.363,1.91,HAPS
UE_019,171.03,12.21,10.814,-78.559,0.001001,481.95,1.26,1.27,9.4,0.5701,0.0,0.0,72.85,3.71,HAPS
UE_000,181.24,7.929,5.758,-83.044,0.02000656,292.832,1.62,0.55,9.4,0.6041,0.0,0.0,55.153,2.25,HAPS
UE_001,91.1,9.601,5.218,-80.066,0.02001238,274.642,0.66,3.3,9.4,0.3037,12.03,5.5,53.262,2.11,HAPS
UE_002,141.39,14.238,11.379,-78.546,0.00102105,504.575,1.73,2.12,9.4,0.4713,0.0,0.0,74.826,3.88,HAPS
UE_003,221.35,4.545,1.934,-83.005,0.02000516,176.378,1.67,38.15,9.4,0.7378,0.0,0.0,41.77,1.36,HAPS
UE_004,152.63,-25.86,-28.479,-98.749,0.02001136,0.266,1.31,14.92,9.4,0.5088,36.74,38.29,0.0,0.0,HAPS
UE_005,31.24,32.555,28.022,-68.952,2.037e-05,1210.436,0.26,6.6,9.4,0.1041,0.0,0.0,100.0,9.31,HAPS
UE_006,127.32,18.662,16.908,-75.483,0.00010017,733.957,1.55,1.67,9.4,0.4244,0.0,0.0,94.178,5.65,HAPS
UE_007,107.87,12.806,8.738,-80.637,0.00100176,400.885,0.74,0.66,9.4,0.3596,0.0,0.0,65.583,3.08,HAPS
UE_008,37.2,34.3,30.393,-69.786,1.224e-05,1312.687,0.99,0.1,9.4,0.124,0.0,0.0,100.0,10.1,HAPS
UE_009,218.14,-44.665,-46.963,-107.133,0.02000919,0.004,1.94,43.15,9.4,0.7271,33.07,47.85,0.0,0.0,HAPS
UE_010,162.96,15.613,13.989,-75.43,0.00010029,611.451,1.19,2.6,9.4,0.5432,0.0,0.0,83.961,4.7,HAPS
UE_011,111.5,10.265,3.977,-79.662,0.02000659,234.885,1.38,44.1,9.4,0.3717,0.0,0.0,48.92,1.81,HAPS
UE_012,206.27,5.409,4.011,-82.235,0.02001018,235.942,1.98,11.92,9.4,0.6876,0.0,0.0,49.04,1.81,HAPS
UE_013,142.1,13.921,11.31,-77.257,0.00101586,501.798,1.18,0.5,9.4,0.4737,0.0,0.0,74.584,3.86,HAPS
UE_014,168.15,16.728,12.92,-74.804,0.00011428,567.305,1.47,1.08,9.4,0.5605,0.0,0.0,80.221,4.36,HAPS
UE_015,166.69,17.595,14.958,-76.223,0.00012082,651.872,1.16,0.57,9.4,0.5556,0.0,0.0,87.354,5.01,HAPS
UE_016,155.31,9.86,7.814,-80.544,0.00100272,366.167,1.75,0.1,9.4,0.5177,0.0,0.0,62.35,2.82,HAPS
UE_017,33.04,33.868,30.316,-68.042,1.057e-05,1309.371,0.73,3.9,9.4,0.1101,0.0,0.0,100.0,10.07,HAPS
UE_018,163.58,13.735,9.878,-76.633,0.00100686,444.955,1.41,0.74,9.4,0.5453,0.0,0.0,69.574,3.42,HAPS
UE_019,171.34,11.193,8.204,-77.548,0.00102024,380.704,1.79,1.4,9.4,0.5711,0.0,0.0,63.714,2.93,HAPS
UE_000,180.9,13.88,12.701,-77.537,0.00010679,558.3,1.45,1.07,9.4,0.603,0.0,0.0,79.453,4.29,HAPS
UE_001,90.5,10.951,8.637,-80.267,0.00100111,397.047,0.87,2.62,9.4,0.3017,12.03,5.46,65.229,3.05,HAPS
UE_002,141.82,9.263,6.66,-81.252,0.00100453,324.259,1.7,8.72,9.4,0.4727,0.0,0.0,58.31,2.49,HAPS
UE_003,221.21,11.721,11.246,-78.88,0.00100588,499.249,1.78,0.39,9.4,0.7374,0.0,0.0,74.362,3.84,HAPS
UE_004,152.12,-27.988,-31.322,-98.933,0.02000577,0.138,1.56,35.59,9.4,0.5071,36.74,38.16,0.0,0.0,HAPS
UE_005,30.98,33.465,28.968,-68.194,2.475e-05,1251.21,0.69,1.82,9.4,0.1033,0.0,0.0,100.0,9.62,HAPS
UE_006,126.72,14.777,12.332,-77.822,0.00011248,543.231,1.3,0.37,9.4,0.4224,0.0,0.0,78.164,4.18,HAPS
UE_007,108.17,18.089,15.641,-76.293,0.00012711,680.512,0.79,1.39,9.4,0.3606,0.0,0.0,89.744,5.23,HAPS
UE_008,37.39,33.614,29.706,-70.818,3.284e-05,1283.062,0.52,0.47,9.4,0.1246,0.0,0.0,100.0,9.87,HAPS
UE_009,217.91,-39.4,-40.698,-104.463,0.02001186,0.016,1.96,16.07,9.4,0.7264,33.07,47.79,0.0,0.0,HAPS
UE_010,163.39,22.258,19.158,-74.405,0.00011263,829.596,1.31,8.21,9.4,0.5446,0.0,0.0,100.0,6.38,HAPS
UE_011,110.95,19.422,16.485,-76.72,0.00010595,716.088,1.15,1.89,9.4,0.3698,0.0,0.0,92.699,5.51,HAPS
UE_012,206.36,9.676,8.61,-80.5,0.0010169,396.009,2.1,1.49,9.4,0.6879,0.0,0.0,65.134,3.05,HAPS
UE_013,141.46,9.74,7.326,-79.595,0.00100617,348.208,1.4,3.73,9.4,0.4715,0.0,0.0,60.639,2.68,HAPS
UE_014,168.49,14.069,8.382,-79.355,0.00102382,387.398,1.37,3.76,9.4,0.5616,0.0,0.0,64.337,2.98,HAPS
UE_015,167.15,14.681,11.47,-77.28,0.00101583,508.263,1.53,6.18,9.4,0.5572,0.0,0.0,75.146,3.91,HAPS
UE_016,155.95,10.805,7.469,-80.562,0.00100823,353.433,1.25,1.38,9.4,0.5198,0.0,0.0,61.14,2.72,HAPS
UE_017,33.41,29.146,24.481,-71.441,1.43e-05,1057.878,0.75,3.94,9.4,0.1114,0.0,0.0,100.0,8.14,HAPS
UE_018,163.94,11.45,9.405,-76.756,0.00100127,426.515,1.81,3.42,9.4,0.5465,0.0,0.0,67.917,3.28,HAPS
UE_019,171.65,10.688,8.561,-79.678,0.00100536,394.177,1.76,4.32,9.4,0.5722,0.0,0.0,64.965,3.03,HAPS
UE_000,180.55,8.633,7.03,-80.974,0.00100111,337.479,1.75,6.88,9.4,0.6018,0.0,0.0,59.603,2.6,HAPS
UE_001,89.9,11.599,7.603,-79.83,0.00101373,358.383,1.03,0.29,9.4,0.2997,12.03,5.43,61.612,2.76,HAPS
UE_002,142.25,21.9,18.038,-72.738,0.00011341,781.88,1.59,4.34,9.4,0.4742,0.0,0.0,98.132,6.01,HAPS
UE_003,221.06,2.235,0.812,-83.246,0.0200199,148.341,1.61,36.88,9.4,0.7369,0.0,0.0,37.84,1.14,HAPS
UE_004,151.61,-21.269,-25.77,-95.082,0.02000244,0.496,1.52,14.05,9.4,0.5054,36.74,38.03,0.0,0.0,HAPS
UE_005,30.73,27.963,25.188,-70.257,2.517e-05,1088.292,0.87,2.65,9.4,0.1024,0.0,0.0,100.0,8.37,HAPS
UE_006,126.11,10.932,7.852,-78.362,0.00100316,367.574,1.36,3.17,9.4,0.4204,0.0,0.0,62.483,2.83,HAPS
UE_007,108.46,18.127,14.596,-75.531,0.00011748,636.732,0.92,1.63,9.4,0.3615,0.0,0.0,86.086,4.9,HAPS
UE_008,37.59,24.983,21.413,-72.179,2.55e-05,926.075,0.47,3.53,9.4,0.1253,0.0,0.0,100.0,7.12,HAPS
UE_009,217.66,-36.443,-37.764,-103.461,0.02000355,0.031,1.88,11.44,9.4,0.7255,33.07,47.74,0.0,0.0,HAPS
UE_010,163.82,12.442,10.109,-79.002,0.00100037,453.993,1.29,0.1,9.4,0.5461,0.0,0.0,70.38,3.49,HAPS
UE_011,110.39,11.958,9.689,-79.964,0.00100183,437.575,1.39,0.87,9.4,0.368,0.0,0.0,68.913,3.37,HAPS
UE_012,206.44,12.065,10.51,-79.054,0.00101279,469.867,1.38,5.81,9.4,0.6881,0.0,0.0,71.786,3.61,HAPS
UE_013,140.83,8.769,4.487,-81.72,0.0200028,250.863,1.69,45.82,9.4,0.4694,0.0,0.0,50.704,1.93,HAPS
UE_014,168.82,11.571,7.515,-78.639,0.00100931,355.125,1.92,6.69,9.4,0.5627,0.0,0.0,61.302,2.73,HAPS
UE_015,167.6,13.021,10.076,-79.19,0.00100694,452.701,1.34,0.25,9.4,0.5587,0.0,0.0,70.265,3.48,HAPS
UE_016,156.58,7.534,5.304,-80.7,0.02000222,277.514,1.2,0.31,9.4,0.5219,0.0,0.0,53.564,2.13,HAPS
UE_017,33.78,32.835,27.53,-69.119,1.401e-05,1189.207,0.57,1.33,9.4,0.1126,0.0,0.0,100.0,9.15,HAPS
