UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UAV_004,1.3705,24.183,20.983,-57.608,1.11e-06,97.748,1.209,2.8,-13.6,0.005,0.0,0.0,100.0,6.982,99.2,18.3,UAV,4.592571150411576,5.954676629957229,1.33500106673234
UAV_005,0.8138,29.73,27.13,-55.735,1e-08,126.213,1.005,1.1,73.0,0.003,9.0,0.181,100.0,9.015,80.7,16.5,UAV,4.8458628469416904,7.999956572723137,0.7419373447293773
UAV_006,1.2175,36.311,34.111,-51.044,1e-08,158.65,1.508,1.4,99.9,0.004,0.0,0.0,100.0,11.332,408.9,12.5,UAV,5.072983919160791,7.999956572723137,0.8754687373538999
UAV_007,1.9359,25.183,21.383,-56.608,1.26e-06,99.593,1.313,2.3,-85.4,0.006,0.0,0.0,100.0,7.114,376.4,16.1,UAV,4.611082672739694,5.899629110204414,1.1939224684724346
UAV_008,0.5437000000000001,42.413,39.113,-49.093,1e-08,181.906,1.604,0.5,91.6,0.002,0.0,0.0,100.0,12.993,421.3,18.3,UAV,5.208972359670127,7.999956572723137,0.4054651081081644
UAV_009,1.6269,28.694,24.994,-56.353,1.31e-06,116.303,1.511,1.1,45.1,0.005,0.0,0.0,100.0,8.307,320.5,17.6,UAV,4.7647603307799535,5.882728372821857,0.7419373447293773
UAV_010,1.4731,29.717,26.217,-55.142,1e-08,121.975,1.11,0.2,-90.8,0.005,15.0,0.639,100.0,8.713,374.5,12.7,UAV,4.811981082681403,7.999956572723137,0.18232155679395462
UAV_011,1.6319,27.595,23.995,-56.303,1.29e-06,111.674,1.811,1.5,1.3,0.005,11.0,0.472,100.0,7.977,167.1,10.5,UAV,4.724498693454124,5.889409953038492,0.9162907318741551
UAV_012,1.7267,29.477,25.577,-55.562,1e-08,119.005,1.612,2.7,-98.9,0.006,0.0,0.0,100.0,8.5,275.4,19.2,UAV,4.787533408580681,7.999956572723137,1.308332819650179
UAV_013,1.5748,31.756,30.356,-54.222,1e-08,141.194,1.81,2.9,115.6,0.005,4.0,0.121,100.0,10.085,499.6,17.3,UAV,4.957192322386118,7.999956572723137,1.3609765531356006
UAV_014,1.7407,27.506,24.806,-56.147,1.15e-06,115.433,1.612,0.8,71.5,0.006,0.0,0.0,100.0,8.245,274.6,18.2,UAV,4.7573160002719845,5.939301781999177,0.5877866649021191
UAV_015,2.1477,27.581,25.281,-57.109,1e-08,117.636,1.314,0.7,-32.5,0.007,0.0,0.0,100.0,8.403,366.5,12.8,UAV,4.776059981819626,7.999956572723137,0.5306282510621704
UAV_016,0.4859,44.89,43.39,-47.755,1e-08,201.796,1.103,1.3,41.1,0.002,0.0,0.0,100.0,14.414,304.7,19.5,UAV,5.312200547656633,7.999956572723137,0.832909122935104
UAV_017,1.6111,29.779,27.279,-54.511,1e-08,126.903,1.411,2.9,-125.8,0.005,0.0,0.0,100.0,9.064,334.7,19.4,UAV,4.851272164134577,7.999956572723137,1.3609765531356006
UAV_018,1.9529,21.407,18.507,-59.796,1.22e-06,86.355,1.013,2.4,-49.8,0.007,0.0,0.0,99.775,6.168,169.0,10.7,UAV,4.469980275926408,5.913639813346314,1.2237754316221157
UAV_019,1.1384,29.995,27.595,-55.202,1e-08,128.372,1.208,2.6,-115.1,0.004,0.0,0.0,100.0,9.169,199.0,15.4,UAV,4.8626919753449815,7.999956572723137,1.2809338454620645
UAV_000,0.5194,47.61,44.91,-45.495,1e-08,208.865,1.703,2.4,44.4,0.002,0.0,0.0,100.0,14.919,337.9,17.4,UAV,5.346464466853359,7.999956572723137,1.2237754316221157
UAV_001,1.583,32.731,29.631,-53.634,1e-08,137.829,1.011,0.1,-28.4,0.005,0.0,0.0,100.0,9.845,409.9,11.3,UAV,4.933242959966674,7.999956572723137,0.09531017980432487
UAV_002,1.2402,27.151,25.051,-56.724,1e-08,116.57,1.408,0.3,83.1,0.004,0.0,0.0,100.0,8.326,295.0,10.4,UAV,4.76703390087965,7.999956572723137,0.26236426446749106
UAV_003,1.763,26.996,23.396,-57.102,1.38e-06,108.9,1.912,1.1,44.0,0.006,0.0,0.0,100.0,7.779,350.7,10.6,UAV,4.699570861409576,5.860120598892731,0.7419373447293773
UAV_004,1.4846,25.989,22.189,-56.705,1.12e-06,103.316,1.71,2.0,-8.6,0.005,0.0,0.0,100.0,7.38,93.0,11.5,UAV,4.647424753884928,5.950781589567061,1.0986122886681096
UAV_005,0.7151000000000001,29.674,27.074,-56.163,1e-08,125.954,1.405,1.8,-59.3,0.002,9.0,0.159,100.0,8.997,79.6,13.4,UAV,4.843824816122207,7.999956572723137,1.0296194171811583
UAV_006,1.1798,34.085,31.785,-52.358,1e-08,147.836,1.108,1.3,-86.3,0.004,0.0,0.0,100.0,10.56,411.5,10.8,UAV,5.002845028621193,7.999956572723137,0.832909122935104
UAV_007,1.8568,26.345,24.045,-56.327,1.4e-06,111.907,1.812,0.2,53.5,0.006,0.0,0.0,100.0,7.993,370.7,10.1,UAV,4.726564471005065,5.853871654111528,0.18232155679395462
UAV_008,0.4885,44.644,40.344,-47.878,1e-08,187.629,1.603,1.3,71.1,0.002,0.0,0.0,100.0,13.402,426.2,14.2,UAV,5.2397821229599195,7.999956572723137,0.832909122935104
UAV_009,1.55,30.914,26.014,-54.443,1e-08,121.035,1.01,2.0,-31.0,0.005,0.0,0.0,100.0,8.645,314.4,12.1,UAV,4.804307888835455,7.999956572723137,1.0986122886681096
UAV_010,1.3147,30.674,26.574,-55.463,1e-08,123.632,1.309,0.4,128.7,0.004,15.0,0.571,100.0,8.831,358.5,18.0,UAV,4.825365395210127,7.999956572723137,0.33647223662121295
UAV_011,1.7818,22.689,18.389,-58.256,1.09e-06,85.81,1.012,2.7,-1.9,0.006,11.0,0.515,99.36,6.129,159.1,15.2,UAV,4.463721822403716,5.962573103624255,1.308332819650179
UAV_012,1.5457,28.638,26.238,-55.781,1e-08,122.074,1.01,1.1,-95.8,0.005,0.0,0.0,100.0,8.72,268.7,18.6,UAV,4.8127858004843,7.999956572723137,0.7419373447293773
UAV_013,1.4287,30.012,27.412,-55.594,1e-08,127.522,1.61,1.5,-115.6,0.005,4.0,0.11,100.0,9.109,486.6,17.3,UAV,4.856100095906842,7.999956572723137,0.9162907318741551
UAV_014,1.88,24.738,21.238,-57.131,1.13e-06,98.921,1.013,0.8,56.2,0.006,0.0,0.0,100.0,7.066,291.3,14.3,UAV,4.604379873773648,5.94692117218535,0.5877866649021191
UAV_015,2.3075,22.358,18.858,-59.221,1.13e-06,87.965,1.315,0.6,40.8,0.008,0.0,0.0,100.0,6.283,404.1,16.1,UAV,4.4882430339588,5.94692117218535,0.4700036292457356
UAV_016,0.4993999999999999,46.052,43.452,-46.774,1e-08,202.081,1.403,0.6,21.7,0.002,0.0,0.0,100.0,14.434,302.5,10.3,UAV,5.313604914234886,7.999956572723137,0.4700036292457356
UAV_017,1.7475999999999998,26.272,22.972,-57.464,1.28e-06,106.939,1.112,0.8,92.7,0.006,0.0,0.0,100.0,7.638,353.1,14.3,UAV,4.681566252741431,5.8927896910597,0.5877866649021191
UAV_018,2.0654,25.021,20.021,-57.89,1.06e-06,93.31,1.814,3.0,-52.6,0.007,0.0,0.0,100.0,6.665,168.2,11.3,UAV,4.546587228555794,5.974693725023648,1.3862943611198906
UAV_019,1.2357,27.683,25.283,-56.759,1e-08,117.642,1.308,2.1,142.0,0.004,0.0,0.0,100.0,8.403,197.4,19.0,UAV,4.776110555408423,7.999956572723137,1.1314021114911006
UAV_000,0.5431,40.623,38.023,-49.788,1e-08,176.839,1.104,2.5,35.4,0.002,0.0,0.0,100.0,12.631,332.2,13.9,UAV,5.180878646608193,7.999956572723137,1.252762968495368
UAV_001,1.583,31.269,27.369,-53.966,1e-08,127.32,1.611,2.4,-28.4,0.005,5.0,0.163,100.0,9.094,409.9,11.3,UAV,4.8545271441182045,7.999956572723137,1.2237754316221157
UAV_002,1.2402,29.751,26.651,-54.924,1e-08,123.991,1.008,2.5,83.1,0.004,0.0,0.0,100.0,8.857,295.0,10.4,UAV,4.8282417347101765,7.999956572723137,1.252762968495368
UAV_003,1.8898,28.493,23.693,-56.054,1.34e-06,110.273,1.213,1.8,68.9,0.006,0.0,0.0,100.0,7.877,351.8,16.6,UAV,4.711986641251289,5.872894877534954,1.0296194171811583
UAV_004,1.6763,26.734,23.134,-57.433,1.26e-06,107.688,1.811,2.4,-14.4,0.006,0.0,0.0,100.0,7.692,82.5,19.3,UAV,4.688481392448946,5.899629110204414,1.2237754316221157
UAV_005,0.7938,34.75,31.85,-53.225,1e-08,148.138,1.005,2.8,47.8,0.003,9.0,0.176,100.0,10.581,80.5,10.8,UAV,5.004872051807144,7.999956572723137,1.33500106673234
UAV_006,1.2319,30.009,27.809,-55.395,1e-08,129.365,1.308,0.5,115.1,0.004,0.0,0.0,100.0,9.24,408.1,14.4,UAV,4.870338208557533,7.999956572723137,0.4054651081081644
UAV_007,1.7158,28.832,25.532,-56.384,1e-08,118.797,1.411,1.7,99.7,0.006,0.0,0.0,100.0,8.485,359.9,18.8,UAV,4.785798643631573,7.999956572723137,0.9932517730102834
UAV_008,0.4728,46.427,42.827,-46.386,1e-08,199.178,1.903,0.5,86.1,0.002,0.0,0.0,100.0,14.227,432.1,17.2,UAV,5.29920697073287,7.999956572723137,0.4054651081081644
UAV_009,1.55,25.214,21.714,-57.793,1.27e-06,101.122,1.51,0.7,-31.0,0.005,0.0,0.0,100.0,7.223,314.4,12.1,UAV,4.626168176983697,5.8961959370800185,0.5306282510621704
UAV_010,1.4668,29.657,24.757,-55.772,1.42e-06,115.203,1.41,2.9,-123.7,0.005,15.0,0.637,100.0,8.229,373.9,17.3,UAV,4.755338661640481,5.847711349775866,1.3609765531356006
UAV_011,1.5886,23.941,22.541,-58.529,1.06e-06,104.944,1.211,2.4,2.5,0.005,11.0,0.459,100.0,7.496,169.4,19.6,UAV,4.662910652624663,5.974693725023648,1.2237754316221157
UAV_012,1.422,31.363,29.763,-54.718,1e-08,138.441,1.509,2.1,-66.0,0.005,0.0,0.0,100.0,9.889,264.0,12.8,UAV,4.937641572729366,7.999956572723137,1.1314021114911006
UAV_013,1.5866,29.49,26.99,-55.755,1e-08,125.561,1.111,2.9,125.0,0.005,4.0,0.122,100.0,8.969,500.0,18.7,UAV,4.840724405378773,7.999956572723137,1.3609765531356006
UAV_014,1.9787,24.893,21.493,-57.853,1.06e-06,100.101,1.413,1.6,39.7,0.007,0.0,0.0,100.0,7.15,303.1,10.1,UAV,4.616120017174343,5.974693725023648,0.9555114450274365
UAV_015,2.1309,23.45,21.95,-58.375,1.24e-06,102.21,1.814,2.0,-45.1,0.007,0.0,0.0,100.0,7.301,362.5,17.8,UAV,4.636765747577842,5.90657796460042,1.0986122886681096
UAV_016,0.5578,40.292,37.692,-49.654,1e-08,175.296,1.604,2.0,33.3,0.002,0.0,0.0,100.0,12.521,299.2,15.8,UAV,5.172164400547455,7.999956572723137,1.0986122886681096
UAV_017,1.5702,29.502,26.602,-54.449,1e-08,123.76,1.91,0.3,-120.6,0.005,0.0,0.0,100.0,8.84,329.1,18.6,UAV,4.826391891739602,7.999956572723137,0.26236426446749106
UAV_018,2.2239,27.779,23.379,-55.411,1.14e-06,108.82,1.315,1.8,-74.0,0.007,0.0,0.0,100.0,7.773,167.0,15.9,UAV,4.698842661850726,5.943094767703623,1.0296194171811583
UAV_019,1.1589,25.94,23.44,-57.73,1.21e-06,109.105,1.508,0.2,-109.1,0.004,0.0,0.0,100.0,7.793,198.6,14.6,UAV,4.701434455958156,5.9172142707626385,0.18232155679395462
UAV_000,0.5836,47.298,43.298,-46.251,1e-08,201.368,1.104,1.8,27.3,0.002,0.0,0.0,100.0,14.383,327.9,10.7,UAV,5.3100878221469525,7.999956572723137,1.0296194171811583
UAV_001,1.5764,26.905,24.805,-56.647,1.2e-06,115.428,1.111,0.9,-64.7,0.005,5.0,0.162,100.0,8.245,345.4,10.8,UAV,4.757273056198045,5.920818392040458,0.6418538861723948
UAV_002,1.1134000000000002,32.588,28.588,-54.206,1e-08,132.983,1.807,0.4,-102.7,0.004,0.0,0.0,100.0,9.499,284.3,13.1,UAV,4.897712926231139,7.999956572723137,0.33647223662121295
UAV_003,1.7915,24.957,20.257,-57.122,1.18e-06,94.398,1.612,1.5,-53.1,0.006,0.0,0.0,100.0,6.743,350.9,12.8,UAV,4.558057613873898,5.928117624647859,0.9162907318741551
UAV_004,1.8035,22.398,18.498,-58.801,1.13e-06,86.314,1.912,2.0,-9.5,0.006,0.0,0.0,99.744,6.165,75.6,12.8,UAV,4.4695108165403346,5.94692117218535,1.0986122886681096
UAV_005,0.6814,33.101,29.801,-53.249,1e-08,138.617,1.505,0.7,-69.9,0.002,9.0,0.151,100.0,9.901,79.2,15.8,UAV,4.938902959418414,7.999956572723137,0.5306282510621704
UAV_006,1.1894,37.014,34.914,-51.293,1e-08,162.383,1.508,2.4,-91.1,0.004,0.0,0.0,100.0,11.599,410.8,11.4,UAV,5.096097137845766,7.999956572723137,1.2237754316221157
UAV_007,1.8345,29.25,26.65,-54.975,1e-08,123.987,1.012,2.5,-84.3,0.006,0.0,0.0,100.0,8.856,369.0,15.9,UAV,4.828209731893926,7.999956572723137,1.252762968495368
UAV_008,0.5086,43.393,38.493,-49.003,1e-08,179.023,1.203,2.4,75.1,0.002,0.0,0.0,100.0,12.787,437.3,15.0,UAV,5.193084620505103,7.999956572723137,1.2237754316221157
UAV_009,1.5221,25.272,22.372,-56.864,1.25e-06,104.163,1.91,1.0,20.8,0.005,0.0,0.0,100.0,7.44,309.1,19.7,UAV,4.655511527412164,5.903089639556497,0.6931471805599453
UAV_010,1.3713,27.583,22.683,-55.808,1.15e-06,105.602,1.609,0.5,77.2,0.005,15.0,0.595,100.0,7.543,364.3,10.8,UAV,4.669102273281824,5.939301781999177,0.4054651081081644
UAV_011,1.6999000000000002,21.821,19.521,-58.19,1.3e-06,91.01,1.211,0.1,-1.4,0.006,11.0,0.492,100.0,6.501,163.5,11.3,UAV,4.52189726679427,5.886056313620613,0.09531017980432487
UAV_012,1.2435999999999998,32.127,29.227,-53.436,1e-08,135.952,1.508,1.5,-95.8,0.004,0.0,0.0,100.0,9.711,257.3,18.6,UAV,4.919630499472477,7.999956572723137,0.9162907318741551
UAV_013,1.4205,32.263,29.663,-54.569,1e-08,137.975,1.309,1.4,-131.7,0.005,4.0,0.109,100.0,9.855,486.1,19.7,UAV,4.934294060839533,7.999956572723137,0.8754687373538999
UAV_014,2.0894,22.12,20.02,-58.64,1.32e-06,93.309,1.314,2.7,44.4,0.007,0.0,0.0,100.0,6.665,316.2,11.3,UAV,4.5465766251701325,5.879425739783303,1.308332819650179
UAV_015,2.3263000000000003,26.188,24.788,-57.406,1.42e-06,115.346,1.616,2.2,50.0,0.008,0.0,0.0,100.0,8.239,408.6,19.7,UAV,4.7565685101285355,5.847711349775866,1.1631508098056809
UAV_016,0.6705,35.693,33.193,-52.754,1e-08,154.38,1.904,0.4,39.6,0.002,0.0,0.0,100.0,11.027,295.3,18.8,UAV,5.045873729522275,7.999956572723137,0.33647223662121295
UAV_017,1.7485,29.768,26.768,-55.816,1e-08,124.53,1.612,0.7,121.2,0.006,0.0,0.0,100.0,8.895,353.2,18.7,UAV,4.832544773830117,7.999956572723137,0.5306282510621704
UAV_018,2.3235,22.398,18.698,-59.301,1.09e-06,87.229,1.115,0.3,-46.5,0.008,0.0,0.0,100.0,6.231,166.3,10.0,UAV,4.479935707156409,5.962573103624255,0.26236426446749106
UAV_019,1.2478,31.998,28.398,-54.501,1e-08,132.101,1.808,0.6,124.8,0.004,0.0,0.0,100.0,9.436,197.3,16.7,UAV,4.891108238520851,7.999956572723137,0.4700036292457356
UAV_000,0.6968,40.059,36.559,-49.671,1e-08,170.029,1.805,0.1,50.5,0.002,0.0,0.0,100.0,12.145,319.8,19.8,UAV,5.141833132767067,7.999956572723137,0.09531017980432487
UAV_001,1.5834,27.066,23.166,-56.267,1.21e-06,107.836,1.811,1.3,-117.4,0.005,5.0,0.163,100.0,7.703,228.3,19.6,UAV,4.68984216204529,5.9172142707626385,0.832909122935104
UAV_002,0.9572,35.001,31.801,-52.599,1e-08,147.911,1.206,0.9,-127.8,0.003,0.0,0.0,100.0,10.565,271.0,16.3,UAV,5.0033488120452825,7.999956572723137,0.6418538861723948
UAV_003,1.9039,27.828,23.228,-56.886,1.23e-06,108.122,1.913,0.1,60.6,0.006,0.0,0.0,100.0,7.723,352.0,14.6,UAV,4.692466522372936,5.9100945354758005,0.09531017980432487
UAV_004,1.9488,26.625,25.525,-56.387,1e-08,118.767,1.113,0.2,-10.9,0.006,0.0,0.0,100.0,8.483,67.6,14.6,UAV,4.7855481886370255,7.999956572723137,0.18232155679395462
UAV_005,0.7697999999999999,30.323,27.323,-54.339,1e-08,127.107,1.505,3.0,55.8,0.003,9.0,0.171,100.0,9.079,80.2,12.6,UAV,4.852865852218459,7.999956572723137,1.3862943611198906
UAV_006,1.2382,31.765,27.765,-53.818,1e-08,129.16,1.108,0.1,103.1,0.004,0.0,0.0,100.0,9.226,407.7,12.9,UAV,4.868764462910782,7.999956572723137,0.09531017980432487
UAV_007,1.8345,29.25,26.85,-55.475,1e-08,124.915,1.712,2.0,-84.3,0.006,0.0,0.0,100.0,8.922,369.0,15.9,UAV,4.835607076129767,7.999956572723137,1.0986122886681096
UAV_008,0.5971000000000001,43.099,38.699,-48.15,1e-08,179.982,1.704,0.5,87.6,0.002,0.0,0.0,100.0,12.856,443.3,17.5,UAV,5.198397578806782,7.999956572723137,0.4054651081081644
UAV_009,1.5175,27.999,26.299,-55.101,1e-08,122.354,1.81,2.9,10.9,0.005,0.0,0.0,100.0,8.74,306.3,10.3,UAV,4.8150582704998515,7.999956572723137,1.3609765531356006
UAV_010,1.4785,28.683,24.083,-56.059,1.1e-06,112.081,1.51,1.9,-86.5,0.005,15.0,0.642,100.0,8.006,375.0,12.1,UAV,4.728104376083069,5.958606920028789,1.0647107369924282
UAV_011,1.5159,24.269,22.069,-57.665,1.46e-06,102.762,1.91,3.0,2.4,0.005,11.0,0.438,100.0,7.34,173.2,18.7,UAV,4.642099815073001,5.835646846753691,1.3862943611198906
UAV_012,1.127,26.382,24.182,-57.509,1.16e-06,112.542,1.508,2.7,-63.4,0.004,0.0,0.0,100.0,8.039,252.9,12.3,UAV,4.732172812524906,5.935541636381448,1.308332819650179
UAV_013,1.5531,32.177,30.977,-53.411,1e-08,144.083,1.81,0.7,105.6,0.005,4.0,0.119,100.0,10.292,497.3,15.8,UAV,4.977305992447394,7.999956572723137,0.5306282510621704
UAV_014,2.0894,23.12,19.12,-58.24,1.28e-06,89.169,1.714,2.3,44.4,0.007,0.0,0.0,100.0,6.369,316.2,11.3,UAV,4.501685687287294,5.8927896910597,1.1939224684724346
UAV_015,2.2102,26.932,24.432,-57.334,1.43e-06,113.7,1.515,2.2,-29.7,0.007,0.0,0.0,100.0,8.121,381.2,11.7,UAV,4.742320024135325,5.8446636588326095,1.1631508098056809
UAV_016,0.7957000000000001,38.706,35.406,-50.747,1e-08,164.669,1.205,0.6,35.4,0.003,0.0,0.0,100.0,11.762,291.7,16.8,UAV,5.109991821836376,7.999956572723137,0.4700036292457356
UAV_017,1.5664,26.923,23.023,-56.239,1.3e-06,107.172,1.01,2.1,-123.8,0.005,0.0,0.0,100.0,7.655,328.6,19.1,UAV,4.683722552886081,5.886056313620613,1.1314021114911006
UAV_018,2.508,25.134,23.034,-57.733,1e-06,107.226,1.417,2.5,-86.1,0.008,0.0,0.0,100.0,7.659,165.0,18.5,UAV,4.684221633294595,5.9999995657057354,1.252762968495368
UAV_019,1.1527,30.687,27.187,-55.057,1e-08,126.476,1.608,1.7,-134.5,0.004,0.0,0.0,100.0,9.034,198.7,18.0,UAV,4.847928111585877,7.999956572723137,0.9932517730102834
UAV_000,0.8201,36.144,34.244,-52.928,1e-08,159.267,1.905,1.4,43.4,0.003,0.0,0.0,100.0,11.376,312.9,17.0,UAV,5.076841174417614,7.999956572723137,0.8754687373538999
UAV_001,1.6042,25.151,22.051,-57.425,1.37e-06,102.676,1.111,2.9,-87.5,0.005,5.0,0.165,100.0,7.334,141.1,14.6,UAV,4.641270651612814,5.863279115840437,1.3609765531356006
UAV_002,0.774,40.846,37.046,-49.977,1e-08,172.294,1.905,2.9,-152.9,0.003,0.0,0.0,100.0,12.307,255.1,19.5,UAV,5.1549895740795035,7.999956572723137,1.3609765531356006
UAV_003,1.7915,23.157,18.557,-57.622,1.48e-06,86.582,1.112,2.1,-60.6,0.006,0.0,0.0,99.949,6.184,350.9,14.6,UAV,4.472575497376496,5.829737991162924,1.1314021114911006
UAV_004,1.8404,28.823,25.723,-55.989,1e-08,119.683,1.212,2.5,8.1,0.006,0.0,0.0,100.0,8.549,73.6,10.9,UAV,4.793167273113465,7.999956572723137,1.252762968495368
UAV_005,0.6717000000000001,33.728,30.928,-52.536,1e-08,143.853,1.004,2.5,-62.4,0.002,9.0,0.149,100.0,10.275,79.0,14.1,UAV,4.975719435081316,7.999956572723137,1.252762968495368
UAV_006,1.172,36.142,33.442,-52.629,1e-08,155.54,1.308,1.0,-147.8,0.004,0.0,0.0,100.0,11.11,412.1,18.5,UAV,5.053311568376692,7.999956572723137,0.6931471805599453
UAV_007,1.7399,24.71,22.31,-58.545,1.27e-06,103.877,1.712,2.1,63.5,0.006,0.0,0.0,100.0,7.42,371.1,17.8,UAV,4.652788234927345,5.8961959370800185,1.1314021114911006
UAV_008,0.7333,42.715,37.815,-49.243,1e-08,175.868,1.705,0.6,97.6,0.002,0.0,0.0,100.0,12.562,450.0,19.5,UAV,5.175403691642622,7.999956572723137,0.4700036292457356
UAV_009,1.5246,30.158,28.458,-54.521,1e-08,132.377,1.71,2.0,17.4,0.005,0.0,0.0,100.0,9.456,301.9,16.5,UAV,4.893179704823453,7.999956572723137,1.0986122886681096
UAV_010,1.3625,29.043,24.643,-55.179,1.03e-06,114.675,1.509,2.3,93.7,0.005,15.0,0.591,100.0,8.191,363.4,13.1,UAV,4.7507845347930635,5.987162353649905,1.1939224684724346
UAV_011,1.6477,26.107,23.807,-56.947,1.01e-06,110.803,1.711,0.7,-1.7,0.005,11.0,0.476,100.0,7.914,166.2,13.4,UAV,4.716738393992468,5.995678196223034,0.5306282510621704
UAV_012,0.9501,37.265,34.665,-50.767,1e-08,161.226,1.206,0.4,-97.9,0.003,0.0,0.0,100.0,11.516,246.0,19.0,UAV,5.088990424766242,7.999956572723137,0.33647223662121295
UAV_013,1.391,28.547,26.347,-56.426,1e-08,122.58,1.909,1.5,-129.7,0.005,4.0,0.107,100.0,8.756,483.6,19.4,UAV,4.816888719632834,7.999956572723137,0.9162907318741551
UAV_014,2.1412,20.308,18.008,-60.846,1.37e-06,84.067,1.114,2.8,131.2,0.007,0.0,0.0,98.028,6.005,302.3,16.4,UAV,4.443439181290145,5.863279115840437,1.33500106673234
UAV_015,2.0902,23.917,21.217,-57.941,1.14e-06,98.826,1.114,2.5,-30.7,0.007,0.0,0.0,100.0,7.059,352.9,12.1,UAV,4.603428670429788,5.943094767703623,1.252762968495368
UAV_016,0.9584,35.29,31.49,-53.155,1e-08,146.463,1.706,0.7,41.3,0.003,0.0,0.0,100.0,10.462,287.6,19.6,UAV,4.993577296854761,7.999956572723137,0.5306282510621704
UAV_017,1.7437,29.691,26.591,-54.954,1e-08,123.713,1.512,1.9,120.6,0.006,0.0,0.0,100.0,8.837,352.6,18.6,UAV,4.826015097452798,7.999956572723137,1.0647107369924282
UAV_018,2.3684000000000003,25.932,24.132,-57.434,1.09e-06,112.308,1.116,3.0,65.2,0.008,0.0,0.0,100.0,8.022,166.0,14.0,UAV,4.7301097745439105,5.962573103624255,1.3862943611198906
UAV_019,1.2483,27.294,22.694,-55.953,1.46e-06,105.653,1.808,1.1,135.3,0.004,0.0,0.0,100.0,7.547,197.3,18.1,UAV,4.669580573916954,5.835646846753691,0.7419373447293773
UAV_000,0.9468,36.895,35.795,-51.452,1e-08,166.479,1.706,1.0,40.0,0.003,0.0,0.0,100.0,11.891,306.5,15.7,UAV,5.120857970270924,7.999956572723137,0.6931471805599453
UAV_001,1.5885,25.737,21.137,-57.931,1.05e-06,98.459,1.211,0.5,59.9,0.005,5.0,0.164,100.0,7.033,200.8,10.0,UAV,4.599745498942864,5.978810287316467,0.4054651081081644
UAV_002,0.679,36.983,32.283,-51.608,1e-08,150.152,1.205,2.1,-81.5,0.002,0.0,0.0,100.0,10.725,246.6,10.4,UAV,5.018285953026778,7.999956572723137,1.1314021114911006
UAV_003,1.8898,22.793,19.993,-58.204,1.05e-06,93.181,1.513,0.4,53.1,0.006,0.0,0.0,100.0,6.656,351.8,12.8,UAV,4.545218462724636,5.978810287316467,0.33647223662121295
UAV_004,2.0036,26.385,23.085,-56.208,1.16e-06,107.459,1.713,2.8,-12.2,0.007,0.0,0.0,100.0,7.676,64.7,16.4,UAV,4.6863722213814745,5.935541636381448,1.33500106673234
UAV_005,0.747,31.388,28.588,-54.806,1e-08,132.983,1.705,2.0,48.7,0.002,9.0,0.166,100.0,9.499,79.9,11.0,UAV,4.897712926231139,7.999956572723137,1.0986122886681096
UAV_006,1.2429,35.432,31.932,-51.684,1e-08,148.52,1.708,1.8,156.6,0.004,0.0,0.0,100.0,10.609,407.5,19.6,UAV,5.0074301631473075,7.999956572723137,1.0296194171811583
UAV_007,1.6855,23.486,18.686,-57.457,1.34e-06,87.175,1.811,1.3,41.4,0.006,0.0,0.0,100.0,6.227,372.4,11.6,UAV,4.479323476122116,5.872894877534954,0.832909122935104
UAV_008,0.8355,41.482,36.982,-49.559,1e-08,171.995,1.406,0.8,64.1,0.003,0.0,0.0,100.0,12.285,454.4,12.8,UAV,5.153262692346011,7.999956572723137,0.5877866649021191
UAV_009,1.5457,23.339,21.439,-58.031,1.19e-06,99.849,1.31,1.0,15.4,0.005,0.0,0.0,100.0,7.132,298.0,14.6,UAV,4.613624348634649,5.924452673654276,0.6931471805599453
UAV_010,1.457,23.619,18.919,-57.59,1.37e-06,88.245,1.01,2.6,-76.5,0.005,15.0,0.632,100.0,6.303,372.9,10.7,UAV,4.491385396681471,5.863279115840437,1.2809338454620645
UAV_011,1.844,25.772,24.472,-58.114,1.45e-06,113.886,1.212,0.2,-2.5,0.006,11.0,0.533,100.0,8.135,155.8,19.9,UAV,4.7439403323483145,5.838631698251692,0.18232155679395462
UAV_012,0.7794,36.886,32.886,-51.257,1e-08,152.953,1.705,2.2,-97.9,0.003,0.0,0.0,100.0,10.925,239.1,19.0,UAV,5.036647361027022,7.999956572723137,1.1631508098056809
UAV_013,1.5166,31.487,28.987,-54.256,1e-08,134.836,1.61,1.8,100.9,0.005,4.0,0.117,100.0,9.631,494.2,15.1,UAV,4.911448275721945,7.999956572723137,1.0296194171811583
UAV_014,2.1801,27.451,24.851,-56.674,1.15e-06,115.642,1.915,1.6,84.0,0.007,0.0,0.0,100.0,8.26,293.3,10.5,UAV,4.75910941488975,5.939301781999177,0.9555114450274365
UAV_015,2.1983,25.579,22.779,-57.81,1.17e-06,106.045,1.315,1.7,27.6,0.007,0.0,0.0,100.0,7.575,378.4,10.9,UAV,4.673249306798685,5.931813767062132,0.9932517730102834
UAV_016,1.1291,33.467,29.067,-53.767,1e-08,135.205,1.708,2.7,40.6,0.004,0.0,0.0,100.0,9.657,283.6,19.3,UAV,4.914161103761121,7.999956572723137,1.308332819650179
