UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_013,0.173,43.109,39.659,-49.045,0.0,988.099,1.327,1.9,139.8,0.0006,0.0,0.0,100.0,13.17,5G_NR
UE_014,0.242,31.128,25.528,-54.336,0.0,636.321,1.229,2.6,-5.6,0.0008,0.0,0.0,100.0,8.48,5G_NR
UE_015,0.146,40.294,33.694,-50.653,0.0,839.515,1.05,2.3,-73.5,0.0005,0.0,0.0,100.0,11.19,5G_NR
UE_016,0.104,48.897,41.047,-45.151,0.0,1022.681,1.36,1.6,58.0,0.0003,0.0,0.0,100.0,13.64,5G_NR
UE_017,0.62,17.563,11.963,-60.319,1e-05,304.718,1.152,1.3,58.3,0.0021,0.0,0.0,76.87,4.06,5G_NR
UE_018,0.299,30.446,27.346,-54.477,0.0,681.522,1.145,2.7,152.5,0.001,0.0,0.0,100.0,9.09,5G_NR
UE_019,0.291,25.545,20.295,-57.727,1e-07,506.65,1.509,1.0,38.6,0.001,0.0,0.0,100.0,6.76,5G_NR
UE_000,0.225,27.76,20.81,-55.72,1e-07,519.375,1.503,0.6,-11.3,0.0008,0.0,0.0,100.0,6.92,5G_NR
UE_001,0.721,5.145,0.895,-67.127,0.01,86.723,1.507,9.0,-106.6,0.0024,0.0,0.0,38.13,1.16,5G_NR
UE_002,0.32,30.669,26.519,-55.466,0.0,660.939,1.507,1.8,31.5,0.0011,0.0,0.0,100.0,8.81,5G_NR
UE_003,0.669,10.202,6.402,-64.999,0.001,181.807,1.372,1.3,80.4,0.0022,0.0,0.0,57.41,2.42,5G_NR
UE_004,0.204,36.548,32.398,-52.426,0.0,807.233,1.445,0.6,-3.7,0.0007,0.0,0.0,100.0,10.76,5G_NR
UE_005,0.106,46.552,40.102,-46.024,0.0,999.134,1.201,1.6,27.6,0.0004,0.0,0.0,100.0,13.32,5G_NR
UE_006,0.475,15.804,13.504,-61.898,1e-05,341.158,1.133,0.6,-39.1,0.0016,0.0,0.0,82.26,4.55,5G_NR
UE_007,0.737,14.225,5.925,-63.887,0.001,172.25,1.364,2.9,-10.8,0.0025,0.0,0.0,55.74,2.3,5G_NR
UE_008,0.311,30.304,22.804,-54.248,0.0,568.711,1.041,2.2,-23.2,0.001,0.0,0.0,100.0,7.58,5G_NR
UE_009,0.294,23.29,15.04,-58.255,1e-05,378.051,1.424,1.5,-35.9,0.001,0.0,0.0,87.64,5.04,5G_NR
UE_010,0.194,30.147,21.647,-55.626,1e-07,540.061,1.354,2.2,7.3,0.0006,0.0,0.0,100.0,7.2,5G_NR
UE_011,0.749,8.694,3.844,-66.553,0.01,133.154,1.43,8.0,-91.8,0.0025,0.0,0.0,48.45,1.78,5G_NR
UE_012,0.189,33.841,25.741,-52.579,0.0,641.618,1.314,1.6,51.2,0.0006,0.0,0.0,100.0,8.55,5G_NR
UE_013,0.238,36.538,31.588,-51.431,0.0,787.078,1.404,0.5,139.8,0.0008,0.0,0.0,100.0,10.49,5G_NR
UE_014,0.252,26.042,17.992,-56.279,1e-07,449.977,1.09,0.7,-5.6,0.0008,0.0,0.0,97.97,6.0,5G_NR
UE_015,0.251,33.898,30.298,-52.651,0.0,754.97,1.39,2.7,-73.5,0.0008,0.0,0.0,100.0,10.07,5G_NR
UE_016,0.139,42.943,39.143,-47.829,0.0,975.235,1.149,0.6,58.0,0.0005,0.0,0.0,100.0,13.0,5G_NR
UE_017,0.66,10.096,6.696,-64.052,0.001,187.803,1.336,2.9,58.3,0.0022,0.0,0.0,58.44,2.5,5G_NR
UE_018,0.284,30.291,22.241,-54.755,0.0,554.762,1.208,2.8,152.5,0.0009,0.0,0.0,100.0,7.4,5G_NR
UE_019,0.252,30.657,23.307,-54.771,0.0,581.19,1.235,0.8,-131.6,0.0008,0.0,0.0,100.0,7.75,5G_NR
UE_000,0.25,32.823,26.973,-53.389,0.0,672.223,1.405,0.2,-11.3,0.0008,0.0,0.0,100.0,8.96,5G_NR
UE_001,0.924,7.693,-0.457,-66.154,0.1,69.452,1.232,22.0,-106.6,0.0031,0.0,0.0,33.4,0.93,5G_NR
UE_002,0.245,32.46,24.96,-53.47,0.0,622.217,1.164,0.9,31.5,0.0008,0.0,0.0,100.0,8.3,5G_NR
UE_003,0.591,12.21,5.36,-63.295,0.001,161.193,1.264,2.1,80.4,0.002,0.0,0.0,53.76,2.15,5G_NR
UE_004,0.224,35.438,27.838,-51.981,0.0,693.752,1.257,0.5,-3.7,0.0007,0.0,0.0,100.0,9.25,5G_NR
UE_005,0.129,43.097,37.747,-48.951,0.0,940.474,1.373,0.5,27.6,0.0004,0.0,0.0,100.0,12.54,5G_NR
UE_006,0.496,22.513,18.963,-58.143,1e-07,473.822,1.33,1.7,-39.1,0.0017,0.0,0.0,100.0,6.32,5G_NR
UE_007,0.615,16.856,12.156,-61.972,1e-05,309.251,1.297,2.8,-10.8,0.0021,0.0,0.0,77.55,4.12,5G_NR
UE_008,0.325,24.257,21.257,-58.371,1e-07,530.419,1.362,1.7,-23.2,0.0011,0.0,0.0,100.0,7.07,5G_NR
UE_009,0.228,36.341,28.191,-52.629,0.0,702.532,1.078,0.5,-35.9,0.0008,0.0,0.0,100.0,9.37,5G_NR
UE_010,0.224,36.74,33.59,-51.03,0.0,836.918,1.052,1.0,7.3,0.0007,0.0,0.0,100.0,11.16,5G_NR
UE_011,0.94,10.108,2.608,-65.046,0.01,112.289,1.574,5.0,-91.8,0.0031,0.0,0.0,44.13,1.5,5G_NR
UE_012,0.179,37.734,30.584,-52.133,0.0,762.074,1.228,0.7,51.2,0.0006,0.0,0.0,100.0,10.16,5G_NR
UE_013,0.335,29.031,25.831,-55.784,0.0,643.858,1.088,0.8,139.8,0.0011,0.0,0.0,100.0,8.58,5G_NR
UE_014,0.263,25.172,17.672,-56.614,1e-07,442.112,1.151,1.5,-5.6,0.0009,0.0,0.0,96.85,5.89,5G_NR
UE_015,0.372,26.871,20.321,-56.465,1e-07,507.28,1.397,2.8,-73.5,0.0012,0.0,0.0,100.0,6.76,5G_NR
UE_016,0.188,37.019,30.169,-50.891,0.0,751.746,1.164,2.6,58.0,0.0006,0.0,0.0,100.0,10.02,5G_NR
UE_017,0.876,3.114,-1.486,-68.443,0.1,58.061,1.288,24.0,58.3,0.0029,0.0,0.0,29.8,0.77,5G_NR
UE_018,0.333,22.327,14.327,-59.436,1e-05,360.884,1.473,2.8,152.5,0.0011,0.0,0.0,85.15,4.81,5G_NR
UE_019,0.267,23.344,18.594,-58.628,1e-07,464.753,1.212,1.6,-131.6,0.0009,0.0,0.0,100.0,6.2,5G_NR
UE_000,0.279,23.789,19.089,-59.105,1e-07,476.929,1.198,2.2,-11.3,0.0009,0.0,0.0,100.0,6.36,5G_NR
UE_001,0.889,10.909,6.759,-64.245,0.001,189.111,1.289,2.8,-106.6,0.003,0.0,0.0,58.66,2.52,5G_NR
UE_002,0.215,37.042,28.892,-50.879,0.0,719.972,1.452,2.0,31.5,0.0007,0.0,0.0,100.0,9.6,5G_NR
UE_003,0.518,18.062,10.062,-61.369,1e-05,260.852,1.287,1.9,80.4,0.0017,0.0,0.0,70.22,3.48,5G_NR
UE_004,0.243,35.464,32.014,-51.768,0.0,797.684,1.274,0.2,-3.7,0.0008,0.0,0.0,100.0,10.64,5G_NR
UE_005,0.155,42.104,35.604,-49.648,0.0,887.094,1.155,0.9,27.6,0.0005,0.0,0.0,100.0,11.83,5G_NR
UE_006,0.519,12.369,3.819,-64.815,0.01,132.713,1.152,5.0,-39.1,0.0017,0.0,0.0,48.37,1.77,5G_NR
UE_007,0.613,19.031,11.531,-59.585,1e-05,294.63,1.256,2.8,-10.8,0.002,0.0,0.0,75.36,3.93,5G_NR
UE_008,0.34,25.033,16.183,-57.984,1e-07,405.758,1.189,0.2,-23.2,0.0011,0.0,0.0,91.64,5.41,5G_NR
UE_009,0.184,31.153,27.653,-53.823,0.0,689.157,1.418,0.6,-35.9,0.0006,0.0,0.0,100.0,9.19,5G_NR
UE_010,0.253,34.169,31.169,-53.116,0.0,776.631,1.37,1.7,7.3,0.0008,0.0,0.0,100.0,10.36,5G_NR
UE_011,0.989,10.117,7.367,-64.841,0.001,201.767,1.294,2.3,-91.8,0.0033,0.0,0.0,60.79,2.69,5G_NR
UE_012,0.189,32.993,26.293,-53.604,0.0,655.327,1.054,1.5,51.2,0.0006,0.0,0.0,100.0,8.74,5G_NR
UE_013,0.437,16.49,10.44,-61.655,1e-05,269.462,1.284,0.1,139.8,0.0015,0.0,0.0,71.54,3.59,5G_NR
UE_014,0.227,32.553,28.703,-53.824,0.0,715.256,1.323,2.7,-5.6,0.0008,0.0,0.0,100.0,9.54,5G_NR
UE_015,0.498,11.895,4.295,-63.352,0.001,141.228,1.165,4.0,-73.5,0.0017,0.0,0.0,50.03,1.88,5G_NR
UE_016,0.241,27.275,22.975,-56.463,0.0,572.942,1.259,2.2,58.0,0.0008,0.0,0.0,100.0,7.64,5G_NR
UE_017,0.78,12.759,8.809,-64.321,0.001,232.838,1.348,2.5,58.3,0.0026,0.0,0.0,65.83,3.1,5G_NR
UE_018,0.35,25.139,20.789,-58.03,1e-07,518.853,1.335,0.5,-152.5,0.0012,0.0,0.0,100.0,6.92,5G_NR
UE_019,0.329,19.831,15.531,-60.985,1e-05,389.929,1.328,2.1,-131.6,0.0011,0.0,0.0,89.36,5.2,5G_NR
UE_000,0.247,29.312,23.062,-54.544,0.0,575.111,1.315,2.7,16.7,0.0008,0.0,0.0,100.0,7.67,5G_NR
UE_001,1.017,6.412,0.762,-66.094,0.01,84.902,1.427,6.0,-106.6,0.0034,0.0,0.0,37.67,1.13,5G_NR
UE_002,0.249,29.528,22.928,-55.636,0.0,571.777,1.065,1.9,31.5,0.0008,0.0,0.0,100.0,7.62,5G_NR
UE_003,0.45,24.287,19.037,-57.156,1e-07,475.642,1.335,2.9,80.4,0.0015,0.0,0.0,100.0,6.34,5G_NR
UE_004,0.263,28.202,22.602,-55.399,0.0,563.708,1.306,0.8,-3.7,0.0009,0.0,0.0,100.0,7.52,5G_NR
UE_005,0.182,38.311,30.961,-50.444,0.0,771.469,1.298,0.9,27.6,0.0006,0.0,0.0,100.0,10.29,5G_NR
UE_006,0.544,19.312,11.862,-60.344,1e-05,302.365,1.514,1.4,-39.1,0.0018,0.0,0.0,76.52,4.03,5G_NR
UE_007,0.712,11.814,5.014,-64.593,0.001,154.567,1.111,1.5,-10.8,0.0024,0.0,0.0,52.55,2.06,5G_NR
UE_008,0.355,21.835,16.085,-60.083,1e-07,403.38,1.34,2.1,-23.2,0.0012,0.0,0.0,91.3,5.38,5G_NR
UE_009,0.179,41.906,35.856,-48.547,0.0,893.365,1.378,1.8,-35.9,0.0006,0.0,0.0,100.0,11.91,5G_NR
UE_010,0.23,31.106,26.506,-54.247,0.0,660.629,1.233,0.8,-30.3,0.0008,0.0,0.0,100.0,8.81,5G_NR
UE_011,0.971,2.441,-5.159,-69.779,0.1,28.793,1.152,26.0,-91.8,0.0032,0.0,0.0,16.94,0.38,5G_NR
UE_012,0.215,30.453,24.353,-54.673,0.0,607.147,1.402,2.9,51.2,0.0007,0.0,0.0,100.0,8.1,5G_NR
UE_013,0.451,19.546,13.846,-60.427,1e-05,349.344,1.38,0.7,139.8,0.0015,0.0,0.0,83.46,4.66,5G_NR
UE_014,0.212,28.731,21.381,-56.435,1e-07,533.474,1.351,2.0,-5.6,0.0007,0.0,0.0,100.0,7.11,5G_NR
UE_015,0.539,15.058,6.358,-63.271,0.001,180.925,1.489,1.1,-73.5,0.0018,0.0,0.0,57.25,2.41,5G_NR
UE_016,0.297,22.317,16.767,-59.742,1e-07,419.984,1.075,0.8,58.0,0.001,0.0,0.0,93.68,5.6,5G_NR
UE_017,0.791,3.899,-3.951,-68.75,0.1,36.613,1.554,27.0,58.3,0.0026,0.0,0.0,21.17,0.49,5G_NR
UE_018,0.211,34.123,29.223,-52.739,0.0,728.198,1.131,1.0,-152.5,0.0007,0.0,0.0,100.0,9.71,5G_NR
UE_019,0.416,25.498,21.698,-56.851,1e-07,541.317,1.222,2.5,-131.6,0.0014,0.0,0.0,100.0,7.22,5G_NR
UE_000,0.218,35.098,29.548,-52.651,0.0,736.282,1.477,2.8,16.7,0.0007,0.0,0.0,100.0,9.82,5G_NR
UE_001,1.005,6.322,2.372,-66.839,0.01,108.54,1.585,4.0,-106.6,0.0033,0.0,0.0,43.3,1.45,5G_NR
UE_002,0.325,21.26,14.86,-60.07,1e-05,373.713,1.123,0.4,31.5,0.0011,0.0,0.0,87.01,4.98,5G_NR
UE_003,0.429,16.319,12.119,-61.741,1e-05,308.376,1.143,0.0,80.4,0.0014,0.0,0.0,77.42,4.11,5G_NR
UE_004,0.283,25.2,19.05,-56.9,1e-07,475.967,1.088,0.1,-3.7,0.0009,0.0,0.0,100.0,6.35,5G_NR
UE_005,0.209,31.885,27.885,-53.857,0.0,694.926,1.151,1.1,27.6,0.0007,0.0,0.0,100.0,9.27,5G_NR
UE_006,0.571,19.508,15.758,-60.946,1e-05,395.436,1.487,2.0,-39.1,0.0019,0.0,0.0,90.15,5.27,5G_NR
UE_007,0.755,9.953,2.003,-65.023,0.01,102.808,1.571,4.0,-10.8,0.0025,0.0,0.0,42.01,1.37,5G_NR
UE_008,0.37,23.893,19.393,-57.254,1e-07,484.399,1.202,1.2,-23.2,0.0012,0.0,0.0,100.0,6.46,5G_NR
UE_009,0.215,27.92,23.37,-55.94,0.0,582.755,1.077,0.8,-35.9,0.0007,0.0,0.0,100.0,7.77,5G_NR
UE_010,0.208,34.969,30.919,-51.915,0.0,770.424,1.286,1.6,-30.3,0.0007,0.0,0.0,100.0,10.27,5G_NR
UE_011,0.992,3.549,0.749,-67.626,0.01,84.728,1.294,9.0,-91.8,0.0033,0.0,0.0,37.62,1.13,5G_NR
UE_012,0.254,34.748,30.748,-52.426,0.0,766.154,1.495,1.6,51.2,0.0008,0.0,0.0,100.0,10.22,5G_NR
UE_013,0.3,28.467,25.117,-56.666,0.0,626.109,1.225,0.8,139.8,0.001,0.0,0.0,100.0,8.35,5G_NR
UE_014,0.198,30.931,24.031,-55.135,0.0,599.139,1.24,0.5,-5.6,0.0007,0.0,0.0,100.0,7.99,5G_NR
UE_015,0.468,21.264,13.664,-59.368,1e-05,344.986,1.127,1.2,-73.5,0.0016,0.0,0.0,82.82,4.6,5G_NR
UE_016,0.355,27.472,20.772,-57.264,1e-07,518.413,1.075,0.0,58.0,0.0012,0.0,0.0,100.0,6.91,5G_NR
UE_017,1.102,8.346,2.796,-65.227,0.01,115.336,1.345,9.0,58.3,0.0037,0.0,0.0,44.78,1.54,5G_NR
UE_018,0.074,56.325,50.475,-41.538,0.0,1257.558,1.277,2.3,-152.5,0.0002,0.0,0.0,100.0,16.77,5G_NR
UE_019,0.503,12.135,4.135,-63.633,0.001,138.332,1.38,3.0,131.6,0.0017,0.0,0.0,49.47,1.84,5G_NR
UE_000,0.178,41.01,37.76,-49.995,0.0,940.779,1.158,2.5,44.9,0.0006,0.0,0.0,100.0,12.54,5G_NR
UE_001,1.498,0.338,-4.712,-70.631,0.1,31.501,1.24,38.0,106.6,0.005,0.0,0.0,18.51,0.42,5G_NR
UE_002,0.423,17.612,10.962,-60.494,1e-05,281.449,1.152,0.0,31.5,0.0014,0.0,0.0,73.37,3.75,5G_NR
UE_003,0.346,27.4,22.45,-57.1,0.0,559.951,1.32,1.3,80.4,0.0012,0.0,0.0,100.0,7.47,5G_NR
UE_004,0.303,30.654,24.754,-53.773,0.0,617.082,1.06,2.4,-3.7,0.001,0.0,0.0,100.0,8.23,5G_NR
UE_005,0.238,29.005,23.505,-55.397,0.0,586.099,1.204,2.5,27.6,0.0008,0.0,0.0,100.0,7.81,5G_NR
UE_006,0.599,10.735,3.685,-63.833,0.01,130.357,1.51,3.0,-39.1,0.002,0.0,0.0,47.9,1.74,5G_NR
UE_007,0.6,18.087,13.937,-60.057,1e-05,351.507,1.39,0.4,-10.8,0.002,0.0,0.0,83.78,4.69,5G_NR
UE_008,0.387,18.725,13.075,-60.138,1e-05,330.948,1.244,1.1,-23.2,0.0013,0.0,0.0,80.76,4.41,5G_NR
UE_009,0.341,21.239,16.589,-59.181,1e-07,415.651,1.099,0.7,-35.9,0.0011,0.0,0.0,93.06,5.54,5G_NR
UE_010,0.189,35.137,29.087,-53.232,0.0,724.816,1.044,2.9,-30.3,0.0006,0.0,0.0,100.0,9.66,5G_NR
UE_011,1.001,6.134,0.734,-67.533,0.01,84.526,1.275,9.0,91.8,0.0033,0.0,0.0,37.57,1.13,5G_NR
UE_012,0.257,33.809,30.209,-52.496,0.0,752.743,1.051,0.6,51.2,0.0009,0.0,0.0,100.0,10.04,5G_NR
UE_013,0.23,32.647,27.247,-53.277,0.0,679.046,1.148,0.8,139.8,0.0008,0.0,0.0,100.0,9.05,5G_NR
UE_014,0.185,40.274,37.724,-49.063,0.0,939.904,1.109,1.6,-5.6,0.0006,0.0,0.0,100.0,12.53,5G_NR
UE_015,0.418,19.96,14.66,-60.72,1e-05,368.885,1.242,0.9,73.5,0.0014,0.0,0.0,86.31,4.92,5G_NR
UE_016,0.413,17.426,13.226,-60.887,1e-05,334.541,1.041,2.1,58.0,0.0014,0.0,0.0,81.29,4.46,5G_NR
UE_017,0.994,10.459,5.309,-64.47,0.001,160.203,1.484,0.7,58.3,0.0033,0.0,0.0,53.58,2.14,5G_NR
UE_018,0.075,57.352,50.302,-41.424,0.0,1253.239,1.378,2.7,-152.5,0.0003,0.0,0.0,100.0,16.71,5G_NR
UE_019,0.477,22.328,16.028,-59.336,1e-07,401.987,1.443,1.1,131.6,0.0016,0.0,0.0,91.1,5.36,5G_NR
UE_000,0.138,44.628,38.378,-46.886,0.0,956.181,1.429,1.0,44.9,0.0005,0.0,0.0,100.0,12.75,5G_NR
UE_001,0.907,4.871,-0.629,-67.164,0.1,67.451,1.516,36.0,106.6,0.003,0.0,0.0,32.8,0.9,5G_NR
UE_002,0.51,13.072,6.022,-64.364,0.001,174.165,1.416,1.0,31.5,0.0017,0.0,0.0,56.08,2.32,5G_NR
UE_003,0.269,32.277,25.227,-54.362,0.0,628.834,1.047,2.1,80.4,0.0009,0.0,0.0,100.0,8.38,5G_NR
UE_004,0.322,24.628,18.578,-58.586,1e-07,464.355,1.222,1.4,-3.7,0.0011,0.0,0.0,100.0,6.19,5G_NR
UE_005,0.239,33.707,30.757,-53.246,0.0,766.389,1.059,1.5,27.6,0.0008,0.0,0.0,100.0,10.22,5G_NR
UE_006,0.628,9.024,0.674,-65.088,0.01,83.719,1.463,6.0,-39.1,0.0021,0.0,0.0,37.36,1.12,5G_NR
UE_007,0.591,14.191,8.841,-62.704,0.001,233.556,1.479,0.3,-10.8,0.002,0.0,0.0,65.94,3.11,5G_NR
UE_008,0.446,16.562,10.912,-62.119,1e-05,280.311,1.17,2.6,-23.2,0.0015,0.0,0.0,73.19,3.74,5G_NR
UE_009,0.384,16.816,9.116,-60.792,0.001,239.633,1.118,1.7,-35.9,0.0013,0.0,0.0,66.91,3.2,5G_NR
UE_010,0.173,40.452,33.752,-50.074,0.0,840.949,1.077,1.2,-30.3,0.0006,0.0,0.0,100.0,11.21,5G_NR
UE_011,1.022,0.145,-3.255,-69.028,0.1,41.875,1.542,27.0,98.7,0.0034,0.0,0.0,23.61,0.56,5G_NR
UE_012,0.199,38.807,35.107,-51.596,0.0,874.709,1.205,2.6,51.2,0.0007,0.0,0.0,100.0,11.66,5G_NR
UE_013,0.212,30.04,26.19,-55.88,0.0,652.765,1.371,0.5,139.8,0.0007,0.0,0.0,100.0,8.7,5G_NR
UE_014,0.174,38.829,32.479,-50.585,0.0,809.262,1.077,0.5,-5.6,0.0006,0.0,0.0,100.0,10.79,5G_NR
UE_015,0.3,27.896,22.996,-56.052,0.0,573.467,1.175,1.7,73.5,0.001,0.0,0.0,100.0,7.65,5G_NR
UE_016,0.431,23.377,15.427,-57.412,1e-05,387.403,1.488,2.2,-39.1,0.0014,0.0,0.0,88.99,5.17,5G_NR
UE_017,0.467,12.876,6.426,-64.462,0.001,182.291,1.052,1.6,58.3,0.0016,0.0,0.0,57.49,2.43,5G_NR
UE_018,0.212,36.675,31.075,-51.463,0.0,774.296,1.311,1.4,-152.5,0.0007,0.0,0.0,100.0,10.32,5G_NR
UE_019,0.481,13.541,6.891,-63.03,0.001,191.822,1.213,0.6,131.6,0.0016,0.0,0.0,59.12,2.56,5G_NR
UE_000,0.1,50.459,45.959,-44.07,0.0,1145.051,1.38,1.6,44.9,0.0003,0.0,0.0,100.0,15.27,5G_NR
UE_001,0.817,13.489,8.539,-64.255,0.001,226.928,1.117,2.3,106.6,0.0027,0.0,0.0,64.89,3.03,5G_NR
UE_002,0.541,18.168,10.418,-61.116,1e-05,268.968,1.084,0.8,-139.8,0.0018,0.0,0.0,71.46,3.59,5G_NR
UE_003,0.201,36.304,30.304,-52.548,0.0,755.103,1.3,1.5,80.4,0.0007,0.0,0.0,100.0,10.07,5G_NR
UE_004,0.342,21.44,17.49,-59.38,1e-07,437.663,1.059,0.0,-3.7,0.0011,0.0,0.0,96.21,5.84,5G_NR
UE_005,0.209,34.574,29.624,-52.113,0.0,738.187,1.166,1.6,27.6,0.0007,0.0,0.0,100.0,9.84,5G_NR
UE_006,0.906,7.039,1.389,-66.681,0.01,93.679,1.301,3.0,-39.1,0.003,0.0,0.0,39.86,1.25,5G_NR
UE_007,0.748,5.065,-2.185,-67.067,0.1,51.173,1.495,30.0,-10.8,0.0025,0.0,0.0,27.35,0.68,5G_NR
UE_008,0.426,20.803,16.053,-59.399,1e-07,402.599,1.058,1.6,-9.5,0.0014,0.0,0.0,91.18,5.37,5G_NR
UE_009,0.431,15.984,10.634,-62.008,1e-05,273.92,1.328,2.6,-35.9,0.0014,0.0,0.0,72.22,3.65,5G_NR
UE_010,0.16,38.75,31.45,-49.825,0.0,783.645,1.246,0.4,-30.3,0.0005,0.0,0.0,100.0,10.45,5G_NR
UE_011,1.002,8.652,1.252,-65.674,0.01,91.723,1.32,3.0,98.7,0.0033,0.0,0.0,39.38,1.22,5G_NR
UE_012,0.144,45.096,37.696,-46.952,0.0,939.19,1.244,2.3,51.2,0.0005,0.0,0.0,100.0,12.52,5G_NR
UE_013,0.256,34.699,26.999,-53.151,0.0,672.873,1.036,2.3,139.8,0.0009,0.0,0.0,100.0,8.97,5G_NR
UE_014,0.164,43.732,36.032,-48.034,0.0,897.752,1.471,0.8,-5.6,0.0005,0.0,0.0,100.0,11.97,5G_NR
UE_015,0.196,36.823,30.773,-50.789,0.0,766.779,1.19,2.9,73.5,0.0007,0.0,0.0,100.0,10.22,5G_NR
UE_016,0.456,20.846,15.246,-58.777,1e-05,383.027,1.341,0.9,-39.1,0.0015,0.0,0.0,88.36,5.11,5G_NR
UE_017,0.362,27.952,22.402,-55.524,0.0,558.743,1.171,2.0,58.3,0.0012,0.0,0.0,100.0,7.45,5G_NR
UE_018,0.177,32.759,26.959,-54.62,0.0,671.89,1.153,0.8,-152.5,0.0006,0.0,0.0,100.0,8.96,5G_NR
UE_019,0.5,11.736,4.786,-64.032,0.001,150.272,1.34,3.0,131.6,0.0017,0.0,0.0,51.75,2.0,5G_NR
UE_000,0.062,58.176,51.976,-40.512,0.0,1294.943,1.486,0.9,44.9,0.0002,0.0,0.0,100.0,17.27,5G_NR
UE_001,0.725,13.813,5.413,-62.894,0.001,162.201,1.237,2.1,106.6,0.0024,0.0,0.0,53.94,2.16,5G_NR
UE_002,0.581,10.999,5.449,-64.2,0.001,162.915,1.318,2.4,139.8,0.0019,0.0,0.0,54.07,2.17,5G_NR
UE_003,0.158,38.382,35.682,-50.509,0.0,889.019,1.106,2.9,80.4,0.0005,0.0,0.0,100.0,11.85,5G_NR
UE_004,0.362,28.42,24.82,-55.59,0.0,618.721,1.141,1.0,-3.7,0.0012,0.0,0.0,100.0,8.25,5G_NR
UE_005,0.179,38.196,34.896,-51.702,0.0,869.46,1.088,0.7,27.6,0.0006,0.0,0.0,100.0,11.59,5G_NR
UE_006,0.69,11.22,3.97,-64.09,0.01,135.379,1.179,3.0,-39.1,0.0023,0.0,0.0,48.89,1.81,5G_NR
UE_007,0.575,10.932,5.382,-64.234,0.001,161.608,1.082,1.6,-10.8,0.0019,0.0,0.0,53.84,2.15,5G_NR
UE_008,0.407,26.125,19.275,-57.637,1e-07,481.498,1.191,2.3,-9.5,0.0014,2.0,0.0,100.0,6.42,5G_NR
UE_009,0.508,15.489,11.539,-62.255,1e-05,294.83,1.356,1.0,-35.9,0.0017,0.0,0.0,75.39,3.93,5G_NR
UE_010,0.153,36.734,29.384,-51.133,0.0,732.216,1.415,0.5,-30.3,0.0005,0.0,0.0,100.0,9.76,5G_NR
UE_011,0.949,9.25,2.35,-65.175,0.01,108.191,1.485,6.0,98.7,0.0032,0.0,0.0,43.23,1.44,5G_NR
UE_012,0.095,52.383,48.433,-43.509,0.0,1206.671,1.38,2.6,51.2,0.0003,0.0,0.0,100.0,16.09,5G_NR
UE_013,0.339,29.362,24.762,-55.219,0.0,617.288,1.234,1.7,139.8,0.0011,11.0,0.0,100.0,8.23,5G_NR
UE_014,0.156,41.941,39.041,-48.529,0.0,972.709,1.121,0.1,-5.6,0.0005,0.0,0.0,100.0,12.97,5G_NR
UE_015,0.145,43.744,40.994,-49.128,0.0,1021.356,1.015,1.7,73.5,0.0005,0.0,0.0,100.0,13.62,5G_NR
UE_016,0.487,21.84,15.89,-58.18,1e-05,398.649,1.289,2.8,-39.1,0.0016,0.0,0.0,90.62,5.32,5G_NR
UE_017,0.26,29.141,21.991,-56.13,1e-07,548.575,1.206,0.0,58.3,0.0009,0.0,0.0,100.0,7.31,5G_NR
UE_018,0.104,50.636,47.636,-45.082,0.0,1186.827,1.305,1.2,-152.5,0.0003,0.0,0.0,100.0,15.82,5G_NR
UE_019,0.478,14.668,7.218,-62.666,0.001,198.638,1.268,0.6,131.6,0.0016,0.0,0.0,60.26,2.65,5G_NR
UE_000,0.031,71.383,66.833,-34.509,0.0,1665.105,1.278,0.1,44.9,0.0001,0.0,0.0,100.0,22.2,5G_NR
UE_001,0.636,14.885,9.385,-62.958,0.001,245.616,1.164,2.4,106.6,0.0021,0.0,0.0,67.85,3.27,5G_NR
UE_002,0.52,18.887,13.487,-60.456,1e-05,340.772,1.482,0.6,139.8,0.0017,0.0,0.0,82.21,4.54,5G_NR
UE_003,0.161,39.462,31.312,-50.869,0.0,780.206,1.071,1.7,80.4,0.0005,0.0,0.0,100.0,10.4,5G_NR
UE_004,0.382,26.726,19.726,-55.737,1e-07,492.606,1.088,2.0,-3.7,0.0013,0.0,0.0,100.0,6.57,5G_NR
UE_005,0.149,45.517,38.217,-48.141,0.0,952.183,1.465,1.8,27.6,0.0005,0.0,0.0,100.0,12.7,5G_NR
UE_006,0.723,8.071,2.471,-65.964,0.01,110.107,1.487,6.0,-39.1,0.0024,0.0,0.0,43.65,1.47,5G_NR
UE_007,0.567,13.579,8.779,-64.211,0.001,232.174,1.112,1.8,-10.8,0.0019,0.0,0.0,65.72,3.1,5G_NR
UE_008,0.403,26.794,22.694,-57.203,0.0,565.98,1.15,2.4,-9.5,0.0013,2.0,0.0,100.0,7.55,5G_NR
UE_009,0.581,15.807,12.507,-62.497,1e-05,317.515,1.223,2.8,-35.9,0.0019,0.0,0.0,78.77,4.23,5G_NR
UE_010,0.152,36.536,29.686,-50.932,0.0,739.715,1.27,1.7,-30.3,0.0005,0.0,0.0,100.0,9.86,5G_NR
